Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;Ilość;Dostępne do zamówienia (0 = Nie, 1 = Tak);Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...)
1;G4M3R HERO i7-14700F/32GB/1TB/RTX5070Ti/W11x;Gaming i streaming/Komputery do gier;10900.00;1;8;1;1;http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_1.jpg,http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_2.jpg
1;G4M3R HERO i7-14700F/32GB/1TB/RTX5060/W11x;Gaming i streaming/Komputery do gier;7500.00;1;2;1;1;http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_1.jpg,http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_2.jpg
1;G4M3R HERO R7-7800X3D/32GB/1TB/RTX5060Ti/W11x;Gaming i streaming/Komputery do gier;8100.00;1;5;1;1;http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_1.jpg
1;SMX Battlestation M5A i5-12400F/32GB/1TB/RTX5060/W11x;Gaming i streaming/Komputery do gier;4950.00;1;7;1;1;http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_1.jpg,http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_2.jpg
1;G4M3R HERO R7-7800X3D/32GB/1TB/RTX5070Ti/W11x;Gaming i streaming/Komputery do gier;10900.00;1;8;1;1;http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_1.jpg,http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_2.jpg
1;G4M3R HERO i7-14700F/32GB/1TB/RTX5060Ti/W11x;Gaming i streaming/Komputery do gier;8100.00;1;7;1;1;http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_1.jpg
1;SMX Battlestation M4B i5-12400F/32GB/1TB/RTX5060/W11x;Gaming i streaming/Komputery do gier;5050.00;1;1;1;1;http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_1.jpg,http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_2.jpg
1;SMX Battlestation M3A i5-12400F/32GB/1TB/RTX5060Ti/W11x;Gaming i streaming/Komputery do gier;5300.00;1;7;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;Dark Project ALU87A Fuji II TKL G3MS Sapphire Hot-Swap RGB;Gaming i streaming/Komputery do gier;249.00;1;8;1;1;http://localhost/import-images/dark-project-alu87a-fuji-ii-tkl-g3ms-sapphire-hot-swap-rgb/1367979_1.jpg,http://localhost/import-images/dark-project-alu87a-fuji-ii-tkl-g3ms-sapphire-hot-swap-rgb/1367979_2.jpg
1;Nintendo Switch 2 Black;Gaming i streaming/Komputery do gier;2098.00;1;5;1;1;http://localhost/import-images/nintendo-switch-2-black/1326725_1.jpg,http://localhost/import-images/nintendo-switch-2-black/1326725_2.jpg
1;G4M3R HERO R7-7800X3D/32GB/1TB/RTX5070/W11x;Gaming i streaming/Komputery do gier;9200.00;1;10;1;1;http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_1.jpg,http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_2.jpg
1;Philips 65PUS8919 65” LED 4K 144 Hz Titan OS Ambilight x3;Gaming i streaming/Komputery do gier;2999.00;1;4;1;1;http://localhost/import-images/philips-65pus8919-65-led-4k-144-hz-titan-os-ambilight-x3/1240818_1.jpg,http://localhost/import-images/philips-65pus8919-65-led-4k-144-hz-titan-os-ambilight-x3/1240818_2.jpg
1;HP LaserJet Pro 3002dw Mono Duplex AirPrint™ WiFi;Gaming i streaming/Komputery do gier;549.00;1;2;1;1;http://localhost/import-images/hp-laserjet-pro-3002dw-mono-duplex-airprint-wifi/1113953_1.jpg,http://localhost/import-images/hp-laserjet-pro-3002dw-mono-duplex-airprint-wifi/1113953_2.jpg
1;Moza Kierownica gamingowa  Racing Vision GS RS064 (PC);Gaming i streaming/Komputery do gier;3099.00;1;4;1;1;http://localhost/import-images/moza-kierownica-gamingowa-racing-vision-gs-rs064-pc/1365379_1.jpg,http://localhost/import-images/moza-kierownica-gamingowa-racing-vision-gs-rs064-pc/1365379_2.jpg
1;ASUS TUF GAMING B850-E WIFI;Gaming i streaming/Komputery do gier;889.00;1;6;1;1;http://localhost/import-images/asus-tuf-gaming-b850-e-wifi/1356370_1.jpg,http://localhost/import-images/asus-tuf-gaming-b850-e-wifi/1356370_2.jpg
1;Samsung Galaxy A56 5G 8/128GB Czarny;Gaming i streaming/Komputery do gier;1599.00;1;0;1;1;http://localhost/import-images/samsung-galaxy-a56-5g-8-128gb-czarny/1313819_1.jpg,http://localhost/import-images/samsung-galaxy-a56-5g-8-128gb-czarny/1313819_2.jpg
